User ID,Age,Gender,Height (cm),Weight (kg),BMI,Step Count,Distance (m),Calories Burned,Activity Type,Duration (min),Heart Rate (bpm),Sleep Duration (hrs),Stress Level,Hydration Level (L),Temperature (C),Workout Frequency (days/week),Activity Intensity,Fitness Status
User_8115,37,Female,172,75,25.351541373715524,11046,8836.800000000001,798,Swimming,97,80,8,Low,3.344954987708883,37.166274427140465,4,Moderate,Not Fit
User_8116,35,Male,161,67,25.847768218818715,5865,4692.0,189,Swimming,113,63,5,Low,3.2269086474195117,36.99360115574908,3,High,Not Fit
User_8117,45,Male,160,81,31.640624999999993,14844,11875.2,428,Walking,61,86,5,Low,3.4051587407203137,36.97012552979967,2,Moderate,Not Fit
User_8118,28,Male,190,75,20.775623268698062,5890,4712.0,361,Running,75,78,5,Low,1.664092348817482,37.321195419733726,3,Low,Not Fit
User_8119,40,Male,181,56,17.09349531455084,5254,4203.2,344,Cycling,72,89,5,High,3.2550121371961644,37.44124073453085,4,High,Not Fit
User_8120,34,Male,151,77,33.77044866453226,14283,11426.400000000001,593,Swimming,108,69,8,High,2.809574175948132,36.582013491031475,3,Low,Not Fit
User_8121,38,Female,184,67,19.78969754253308,9629,7703.200000000001,107,Walking,37,66,8,Low,2.0153913288663263,37.11399813917159,3,Low,Fit
User_8122,32,Female,152,61,26.40235457063712,10523,8418.4,504,Walking,66,73,5,High,3.4471755057066438,36.52500077136588,3,High,Not Fit
User_8123,27,Female,157,75,30.427197857925268,12996,10396.800000000001,118,Walking,102,62,9,Low,2.9678680363375305,36.7464505278758,4,Moderate,Not Fit
User_8124,38,Female,173,57,19.045073340238563,3517,2813.6000000000004,642,Running,107,69,9,Low,2.562655995786858,36.68666020847938,4,Low,Not Fit
User_8125,45,Male,181,100,30.52409877598364,5513,4410.400000000001,244,Cycling,61,60,7,High,2.7432522904840853,37.45696219749381,2,High,Not Fit
User_8126,34,Female,179,72,22.47120876377142,7493,5994.400000000001,451,Walking,97,69,6,Low,2.3269416134062446,37.22656529651198,2,High,Fit
User_8127,36,Male,174,49,16.1844365173735,11705,9364.0,585,Walking,95,75,5,Medium,1.923497491656511,37.32351043529087,2,Moderate,Not Fit
User_8128,35,Female,178,83,26.19618735008206,9793,7834.400000000001,350,Swimming,114,77,6,High,3.2654446299932887,37.12475439963949,5,Moderate,Not Fit
User_8129,39,Female,188,77,21.785875961973744,6157,4925.6,709,Walking,51,74,9,High,2.4545412924622223,36.65694641760557,3,High,Not Fit
User_8130,29,Male,168,69,24.44727891156463,3676,2940.8,197,Swimming,50,60,7,Medium,1.7142370035373558,36.576582683322634,5,High,Not Fit
User_8131,22,Female,173,76,25.393431120318084,5512,4409.6,685,Swimming,39,85,7,Medium,3.0398517906065203,36.7807881272385,5,High,Not Fit
User_8132,20,Female,164,59,21.936347412254616,12273,9818.4,431,Running,70,63,7,High,1.6677795727458404,36.59813051783247,3,High,Not Fit
User_8133,23,Male,161,74,28.54828131630724,5161,4128.8,565,Cycling,70,74,7,High,2.043181436344272,37.286780761624094,2,Low,Not Fit
User_8134,29,Female,169,56,19.607156612163443,14195,11356.0,333,Running,66,81,8,Medium,2.631608817499528,37.290720392211696,2,High,Fit
User_8135,39,Male,161,65,25.076193048107708,10434,8347.2,409,Running,24,64,6,High,3.4198129630390515,37.114435652315606,4,High,Not Fit
User_8136,35,Female,160,60,23.437499999999996,12449,9959.2,496,Running,110,84,5,High,2.2908061496125227,37.303153994366696,4,Moderate,Not Fit
User_8137,42,Male,173,54,18.042701059173375,10068,8054.400000000001,137,Cycling,87,60,6,Low,3.420087566621074,37.1500115243018,2,High,Not Fit
User_8138,42,Female,164,45,16.731112433075552,6222,4977.6,274,Running,85,70,7,Medium,2.7615056757479137,36.572785520454346,4,Moderate,Not Fit
User_8139,38,Male,176,45,14.527376033057852,7327,5861.6,589,Running,83,87,6,High,2.2215542774517942,37.10136683105621,4,Low,Not Fit
User_8140,20,Female,171,66,22.571047501795427,3586,2868.8,138,Cycling,23,76,7,Low,2.294475503089278,36.9181037004611,5,Moderate,Not Fit
User_8141,32,Female,166,86,31.20917404557991,5761,4608.8,615,Walking,70,86,9,Medium,1.540993445323395,37.22601608194359,5,Low,Not Fit
User_8142,34,Female,162,81,30.864197530864192,14817,11853.6,405,Cycling,117,89,8,High,3.0512987450075904,36.814582936206314,2,High,Not Fit
User_8143,28,Male,164,66,24.538964901844146,6187,4949.6,663,Cycling,30,87,8,Medium,2.054965722252859,36.93659875161023,4,Moderate,Fit
User_8144,24,Female,172,50,16.901027582477017,4622,3697.6000000000004,121,Swimming,47,80,5,Medium,2.8837739622071386,36.746925544321066,3,Low,Not Fit
User_8145,26,Male,177,91,29.046570270356536,4264,3411.2000000000003,643,Walking,75,89,7,High,1.5272790052763343,36.80566484713304,2,Low,Not Fit
User_8146,31,Male,159,67,26.502116213757365,7161,5728.8,131,Running,66,75,7,Medium,3.252797891818682,37.27387631554322,5,High,Not Fit
User_8147,35,Female,170,71,24.56747404844291,4967,3973.6000000000004,680,Walking,84,87,7,Low,2.7218301985012396,37.20275713359591,3,Moderate,Not Fit
User_8148,37,Male,174,69,22.79032897344431,5369,4295.2,649,Running,57,84,5,Low,2.992125418568651,36.82852920847016,3,Low,Not Fit
User_8149,41,Male,171,63,21.545090797168363,9902,7921.6,345,Cycling,91,62,5,High,2.9432926474727488,36.56082583307022,5,High,Not Fit
User_8150,21,Female,169,70,24.508945765204302,10191,8152.8,483,Walking,94,78,7,High,2.757396744501844,36.87696201469606,2,Low,Not Fit
User_8151,21,Female,160,69,26.953124999999996,14121,11296.800000000001,556,Running,70,70,5,Low,2.056916510704464,36.82559673361044,4,Low,Not Fit
User_8152,27,Female,169,76,26.609712545078956,3368,2694.4,673,Walking,83,76,5,Medium,2.0576838247938323,36.90840529745626,5,Low,Not Fit
User_8153,38,Male,169,70,24.508945765204302,13700,10960.0,752,Swimming,56,65,9,Low,2.343277983441779,37.0344064268423,3,Low,Fit
User_8154,41,Male,174,70,23.120623596247853,10926,8740.800000000001,570,Swimming,93,70,7,Medium,3.0363160580834085,36.66813765786962,4,Moderate,Fit
User_8155,27,Male,162,75,28.577960676726104,6605,5284.0,757,Running,34,80,9,Low,3.353426702600645,37.294111046184405,3,Low,Not Fit
User_8156,41,Female,157,59,23.93606231490121,3603,2882.4,361,Running,35,71,9,Medium,1.6694696948835945,37.299089746741224,3,Moderate,Not Fit
User_8157,42,Female,173,59,19.713321527615356,14687,11749.6,169,Walking,45,88,8,High,2.24646631081436,37.323904270813806,4,Low,Not Fit
User_8158,38,Male,185,48,14.024835646457266,4291,3432.8,497,Swimming,52,67,7,Medium,2.6173826918554433,36.705737908404785,5,Low,Not Fit
User_8159,25,Female,175,69,22.53061224489796,12518,10014.400000000001,461,Swimming,35,86,9,High,1.993103896422051,36.77722018202644,5,Moderate,Not Fit
User_8160,39,Male,170,95,32.871972318339104,14943,11954.400000000001,585,Walking,76,61,8,High,2.811743873091797,36.579643693436154,4,Low,Not Fit
User_8161,29,Female,177,69,22.024322512687924,3165,2532.0,298,Running,106,84,8,Medium,2.0094262524153326,36.99545695501415,5,Low,Not Fit
User_8162,37,Male,160,58,22.656249999999996,10293,8234.4,636,Walking,70,85,7,Medium,1.9933229715927923,37.36373594436272,2,High,Not Fit
User_8163,21,Female,164,76,28.256989886972047,12224,9779.2,184,Cycling,64,63,5,High,2.9162050456446034,37.1233111458606,5,Moderate,Not Fit
User_8164,44,Female,190,74,20.498614958448755,4272,3417.6000000000004,473,Cycling,111,81,5,High,3.2442594763049053,37.04717267117068,5,Moderate,Not Fit
User_8165,22,Male,152,88,38.08864265927978,14249,11399.2,297,Cycling,20,76,5,High,1.6336069053620261,36.59759402750743,3,High,Not Fit
User_8166,45,Male,156,63,25.88757396449704,10638,8510.4,596,Cycling,74,79,5,Medium,1.9732210186682893,37.386025238273234,3,Moderate,Not Fit
User_8167,41,Male,164,68,25.282569898869724,5852,4681.6,167,Walking,23,75,8,Medium,3.1458902551141916,36.546916438329106,4,Moderate,Not Fit
User_8168,44,Male,154,45,18.974531961544947,14577,11661.6,465,Cycling,38,87,8,Low,3.0256282667280345,37.217201342394056,4,Low,Fit
User_8169,21,Male,187,67,19.159827275586945,3246,2596.8,288,Running,114,60,6,High,2.4393573631553576,36.72239487747416,4,High,Not Fit
User_8170,27,Male,170,87,30.103806228373706,14842,11873.6,445,Running,31,74,8,Medium,2.823447822711083,37.17830524892351,4,Low,Not Fit
User_8171,26,Female,164,61,22.679952409280194,9325,7460.0,797,Running,35,67,7,High,2.8869060003687634,36.628966260374455,3,High,Not Fit
User_8172,32,Female,186,75,21.678806798473808,9937,7949.6,409,Walking,82,82,8,Medium,2.989309262133736,36.65430120518065,3,Moderate,Fit
User_8173,25,Female,174,84,27.74474831549742,8526,6820.8,351,Swimming,43,87,7,High,1.6778170426106296,37.062405382757426,5,Low,Not Fit
User_8174,20,Male,178,69,21.777553339224845,12905,10324.0,196,Cycling,76,60,6,Medium,2.081855489341543,37.048815340811146,4,Low,Fit
User_8175,20,Female,183,64,19.1107527844964,6840,5472.0,699,Running,46,86,9,High,1.8730278327232481,37.30267729936019,2,High,Not Fit
User_8176,36,Female,178,59,18.621386188612547,8611,6888.8,538,Swimming,52,74,8,Low,1.725908685189326,37.455725721109424,5,High,Not Fit
User_8177,25,Male,183,77,22.99262444384723,3567,2853.6000000000004,314,Swimming,45,73,7,High,2.6286137779249183,37.11296598312336,4,Moderate,Not Fit
User_8178,41,Female,173,48,16.037956497043,11275,9020.0,628,Swimming,112,81,9,Low,2.4752064090347616,37.22036233938499,5,Moderate,Not Fit
User_8179,42,Female,159,54,21.359914560341757,6442,5153.6,203,Swimming,28,85,7,Medium,1.9704501714216767,37.352618596477555,5,Moderate,Not Fit
User_8180,35,Male,185,79,23.08254200146092,4522,3617.6000000000004,780,Swimming,34,87,9,Medium,1.8152434054432878,36.96796429128443,4,Low,Not Fit
User_8181,22,Male,186,57,16.475893166840095,5231,4184.8,568,Running,29,60,8,Medium,2.243308989621068,37.046631665381454,4,Moderate,Not Fit
User_8182,32,Female,175,76,24.816326530612244,6965,5572.0,580,Cycling,106,71,9,Medium,3.1174482405629824,36.63530613203295,3,Low,Fit
User_8183,32,Male,163,52,19.57168128269788,5548,4438.400000000001,672,Running,83,71,6,High,3.488206812996951,36.85985144660339,5,Low,Not Fit
User_8184,43,Female,187,68,19.445794846864363,5769,4615.2,316,Swimming,59,90,7,Medium,3.280639815134168,36.95161609718212,5,High,Fit
User_8185,29,Male,167,81,29.043708989207214,5325,4260.0,187,Walking,27,62,7,Medium,1.8422663400309496,37.07001877059298,2,Low,Not Fit
User_8186,40,Male,180,69,21.296296296296294,5768,4614.400000000001,778,Walking,45,80,7,Medium,1.8735857291513154,37.27476715491777,2,Moderate,Not Fit
User_8187,24,Female,163,91,34.25044224472129,4543,3634.4,227,Running,78,86,8,Medium,2.6677770923091852,37.21651800929137,2,Moderate,Not Fit
User_8188,23,Male,182,59,17.81185847119913,12791,10232.800000000001,511,Swimming,31,86,7,Medium,1.841292907347753,37.097031717309044,5,Moderate,Not Fit
User_8189,21,Male,177,61,19.4707778735357,5146,4116.8,579,Swimming,101,86,7,Medium,3.491072345768309,37.11468220028401,5,Low,Fit
User_8190,38,Female,173,63,21.04981790236894,13508,10806.400000000001,303,Walking,98,74,5,Medium,2.8841543794129842,36.879568099066255,2,High,Not Fit
User_8191,39,Male,150,78,34.666666666666664,4832,3865.6000000000004,649,Swimming,82,90,5,High,1.815084224703882,37.20964722791244,5,Moderate,Not Fit
User_8192,40,Male,181,60,18.314459265590184,7605,6084.0,336,Walking,114,86,5,Low,3.3384531899935856,37.33966681887334,4,Low,Not Fit
User_8193,33,Female,173,70,23.38868655818771,4819,3855.2000000000003,616,Swimming,37,85,7,Medium,1.637257509925901,37.259009747507285,3,Low,Not Fit
User_8194,31,Female,170,45,15.570934256055365,7915,6332.0,176,Cycling,114,71,7,Medium,2.354009584463451,37.04388100861672,5,Low,Not Fit
User_8195,43,Female,162,45,17.146776406035663,4948,3958.4,763,Cycling,116,87,7,High,2.014134499985229,36.96921064758212,4,Moderate,Not Fit
User_8196,23,Female,172,67,22.647376960519203,6108,4886.400000000001,227,Running,111,89,9,Low,2.699017864534573,36.75906920435176,5,High,Fit
User_8197,44,Male,161,55,21.218317194552675,6649,5319.200000000001,237,Swimming,88,69,7,High,1.8660203561828281,37.37600507987009,4,High,Not Fit
User_8198,33,Female,176,88,28.40909090909091,5370,4296.0,264,Running,115,90,8,High,2.343554456478256,37.39083776288732,2,High,Not Fit
User_8199,20,Female,170,93,32.17993079584775,7229,5783.200000000001,218,Swimming,61,64,7,Low,2.106439973173708,36.74906812362346,4,Low,Not Fit
User_8200,32,Female,157,62,25.153150229218223,11397,9117.6,141,Cycling,117,77,9,High,2.9398760572877802,37.43821621364417,5,Low,Not Fit
User_8201,44,Female,180,64,19.753086419753085,6988,5590.400000000001,277,Cycling,70,65,8,Medium,1.7550571363384466,37.288241004580215,2,Moderate,Not Fit
User_8202,40,Female,167,74,26.533758829646096,12597,10077.6,298,Cycling,40,81,9,Low,3.1139952049701796,36.871695662418446,3,Moderate,Not Fit
User_8203,44,Male,176,78,25.180785123966942,10812,8649.6,604,Walking,89,70,5,Medium,2.4320934241685532,37.00713132204847,3,Low,Not Fit
User_8204,20,Female,168,87,30.824829931972793,13497,10797.6,765,Walking,106,71,6,Low,1.5733512446275288,37.31056749970462,3,Low,Not Fit
User_8205,33,Male,174,69,22.79032897344431,10229,8183.200000000001,298,Walking,98,76,6,Low,2.0440762739400196,36.5092398476238,3,Low,Fit
User_8206,35,Female,175,76,24.816326530612244,13107,10485.6,495,Running,61,82,8,Medium,2.1145881612927746,37.26022139448272,5,Moderate,Fit
User_8207,28,Female,169,76,26.609712545078956,8347,6677.6,604,Running,94,66,7,Low,1.6568897210946159,36.627253147721134,5,Low,Not Fit
User_8208,23,Female,169,80,28.01022373166206,8667,6933.6,472,Swimming,68,78,6,Low,2.920373532248127,36.598255879281425,5,Moderate,Not Fit
User_8209,21,Male,185,63,18.407596785975162,7372,5897.6,190,Swimming,90,71,5,High,2.845549069252268,37.48619006007414,2,Low,Not Fit
User_8210,39,Female,180,77,23.76543209876543,14623,11698.400000000001,456,Cycling,52,77,6,Low,3.4883284544751465,36.62103448589692,5,Low,Fit
User_8211,32,Male,160,75,29.296874999999993,11128,8902.4,483,Cycling,120,65,5,Medium,2.7394434449186544,36.974496126375655,2,Low,Not Fit
User_8212,31,Female,158,65,26.037493991347535,8359,6687.200000000001,165,Swimming,50,88,5,High,1.90598621523465,36.749864350351245,2,High,Not Fit
User_8213,32,Female,150,83,36.888888888888886,12158,9726.4,296,Cycling,85,78,9,Medium,1.817694966067406,36.76044964428504,2,High,Not Fit
User_8214,31,Male,190,56,15.51246537396122,6187,4949.6,506,Cycling,41,79,6,Medium,2.8957200900605624,37.45291028480922,2,Low,Not Fit
User_8215,25,Female,171,68,23.25501863821347,12298,9838.400000000001,446,Running,45,90,9,High,3.4067893494616217,37.07581096537904,3,Low,Not Fit
User_8216,34,Male,185,63,18.407596785975162,7446,5956.8,473,Cycling,41,79,8,Medium,2.815791819019579,36.71549532816906,5,Moderate,Not Fit
User_8217,43,Male,150,80,35.55555555555556,5997,4797.6,331,Running,69,67,5,High,1.7362085357735104,36.86160329135121,5,Moderate,Not Fit
User_8218,36,Female,178,78,24.61810377477591,4925,3940.0,573,Cycling,51,72,6,High,2.8689740049310473,37.05253943581604,4,High,Not Fit
User_8219,24,Male,182,66,19.925129815239703,3014,2411.2000000000003,509,Running,39,90,8,Low,2.078931630155118,37.239100430495654,4,Moderate,Not Fit
User_8220,32,Male,151,70,30.700407876847507,4173,3338.4,378,Running,82,77,7,Medium,2.935989594835717,37.455656828562965,5,Low,Not Fit
User_8221,28,Male,161,69,26.61934338952972,13071,10456.800000000001,311,Cycling,53,80,5,Medium,2.393621074849169,37.36624786113155,5,Low,Not Fit
User_8222,43,Male,163,78,29.357521924046825,12198,9758.4,764,Swimming,114,67,7,Low,2.770106363849213,37.405681508642886,4,Moderate,Not Fit
User_8223,42,Female,176,74,23.889462809917354,12153,9722.4,303,Swimming,80,68,5,Medium,3.310140861592513,36.88167268205951,3,Low,Not Fit
User_8224,28,Female,165,64,23.507805325987146,6957,5565.6,370,Walking,24,76,6,Medium,2.587068375896673,37.31452839651262,3,Moderate,Fit
User_8225,26,Male,167,45,16.1353938828929,6321,5056.8,133,Walking,100,78,8,High,1.8456441739493656,36.86002247314261,4,Low,Not Fit
User_8226,41,Female,166,73,26.491508201480624,14870,11896.0,495,Running,35,67,5,Low,2.6802684623567012,37.24298990752771,4,Low,Not Fit
User_8227,30,Male,178,55,17.35891932836763,4654,3723.2000000000003,427,Walking,72,88,8,High,2.056047909721417,36.976846122856635,3,Low,Not Fit
User_8228,20,Male,173,53,17.70857696548498,5782,4625.6,715,Cycling,97,90,5,High,2.8562654002904884,37.3372942522154,4,Moderate,Not Fit
User_8229,30,Male,184,74,21.85727788279773,4241,3392.8,130,Cycling,21,78,8,High,3.175525234775977,36.60715484181078,3,Low,Not Fit
User_8230,28,Female,171,67,22.91303307000445,13882,11105.6,224,Swimming,118,69,8,Low,1.6975240987884455,37.12703021628651,5,Low,Not Fit
User_8231,30,Male,174,54,17.8359096313912,9416,7532.8,260,Cycling,105,86,5,High,3.2264449176279717,37.26894287973825,5,Moderate,Not Fit
User_8232,32,Female,163,63,23.711844630960897,10267,8213.6,738,Swimming,60,62,5,Low,2.3366280602474707,37.089790392185606,2,Low,Not Fit
User_8233,22,Female,165,50,18.36547291092746,12480,9984.0,179,Cycling,63,63,7,High,3.2269256717088775,36.74353661392591,2,Moderate,Not Fit
User_8234,45,Male,172,58,19.60519199567334,11527,9221.6,147,Swimming,34,89,5,Low,2.479189123973346,36.52076407216616,3,High,Not Fit
User_8235,41,Female,158,65,26.037493991347535,14045,11236.0,736,Running,87,80,6,Low,1.6884163790942828,37.05846423508883,5,High,Not Fit
User_8236,41,Male,169,71,24.859073561850078,14492,11593.6,227,Cycling,116,64,5,High,2.707606836235201,37.07731517735325,3,Moderate,Not Fit
User_8237,37,Female,184,68,20.085066162570886,4051,3240.8,667,Running,87,65,6,High,2.5700344951643386,37.158057584224736,2,High,Not Fit
User_8238,31,Male,169,61,21.35779559539232,13134,10507.2,680,Swimming,31,81,8,High,3.099008698028289,37.40678758022523,4,Low,Not Fit
User_8239,23,Male,160,91,35.54687499999999,7600,6080.0,281,Running,59,76,8,Low,2.8994624663236612,36.609910645003545,2,Moderate,Not Fit
User_8240,44,Male,174,65,21.469150482230148,3728,2982.4,543,Walking,84,72,7,Medium,3.236171198449238,36.77268686197467,3,Moderate,Not Fit
User_8241,28,Female,176,80,25.826446280991735,11561,9248.800000000001,656,Running,68,63,7,Medium,1.618920904141288,37.451731852320975,2,High,Not Fit
User_8242,42,Female,172,54,18.25310978907518,9396,7516.8,644,Cycling,32,75,7,High,3.089909053077851,37.326693556231554,3,High,Not Fit
User_8243,29,Male,160,62,24.218749999999996,12528,10022.400000000001,580,Swimming,50,72,9,Medium,2.00198072553097,37.08467983674668,4,Moderate,Fit
User_8244,43,Male,169,83,29.060607121599386,14672,11737.6,772,Cycling,84,65,6,High,1.5180689778836836,36.72679904176771,3,High,Not Fit
User_8245,41,Female,163,75,28.228386465429637,5585,4468.0,567,Walking,120,85,7,High,2.057620789768966,37.15177096102131,2,Moderate,Not Fit
User_8246,24,Male,165,81,29.752066115702483,12918,10334.400000000001,720,Running,104,80,8,Medium,3.0140536259057384,37.04169989188333,3,High,Not Fit
User_8247,30,Female,153,70,29.903028749626213,3949,3159.2000000000003,740,Cycling,78,74,7,High,3.0304858481685293,36.59626328951174,3,Moderate,Not Fit
User_8248,25,Female,160,74,28.906249999999993,10938,8750.4,379,Walking,90,71,9,Low,3.242629427857148,37.38466833581097,4,High,Not Fit
User_8249,30,Female,172,62,20.9572742022715,7105,5684.0,400,Cycling,50,66,8,Medium,1.6838754099271074,36.90722176032529,5,Moderate,Not Fit
User_8250,34,Female,174,74,24.441802087462015,11536,9228.800000000001,364,Walking,93,66,9,Medium,2.466335035119587,37.25519778975728,5,Low,Fit
User_8251,25,Male,177,63,20.109164033323754,8244,6595.200000000001,388,Cycling,52,82,7,Low,2.0837478931612003,36.57860036533814,3,Moderate,Fit
User_8252,40,Female,171,67,22.91303307000445,14660,11728.0,136,Walking,73,87,8,High,2.9346998557093684,37.21277126274853,5,Low,Not Fit
User_8253,27,Female,172,45,15.210924824229314,14798,11838.400000000001,705,Running,90,67,5,High,2.3290409374953533,36.896037923804876,2,Moderate,Not Fit
User_8254,36,Female,188,92,26.029877772747852,10189,8151.200000000001,357,Running,56,78,9,Medium,2.199460289666574,36.96882841076105,3,High,Not Fit
User_8255,23,Male,163,88,33.12130678610411,6456,5164.8,261,Cycling,88,69,7,Low,2.9435628184974405,37.3001516494572,3,Moderate,Not Fit
User_8256,30,Female,170,65,22.49134948096886,7238,5790.400000000001,489,Running,74,82,8,Medium,2.403825454486995,36.97485174943623,5,Low,Fit
User_8257,45,Female,169,92,32.21175729141137,4800,3840.0,256,Walking,20,76,6,Medium,2.6211946192989455,36.622216550487316,2,Moderate,Not Fit
User_8258,43,Female,150,81,36.0,6001,4800.8,409,Cycling,84,85,9,High,3.2315362556452976,37.34743362206508,5,Moderate,Not Fit
User_8259,29,Male,177,68,21.705129432793896,12834,10267.2,270,Swimming,62,60,9,Low,2.5715357957654486,36.963744328599766,2,Low,Fit
User_8260,28,Male,172,74,25.013520822065985,10873,8698.4,317,Cycling,22,63,5,Low,2.7411110826543776,37.36225301658579,4,Low,Not Fit
User_8261,38,Female,150,77,34.22222222222222,9029,7223.200000000001,417,Swimming,33,61,9,Medium,2.3839494864624924,36.73617167115919,3,High,Not Fit
User_8262,24,Male,166,70,25.402816083611555,12707,10165.6,592,Walking,49,71,9,Medium,2.5595618208202295,37.008111072282894,4,High,Not Fit
User_8263,32,Female,180,63,19.444444444444443,3029,2423.2000000000003,785,Walking,65,68,9,Low,1.7238452416423102,37.137777591671075,5,Low,Not Fit
User_8264,24,Male,163,77,28.981143437841094,11946,9556.800000000001,575,Cycling,28,60,5,Medium,2.4208658000130985,36.861432041665196,4,Moderate,Not Fit
User_8265,25,Male,174,79,26.09327520147972,12039,9631.2,618,Cycling,22,87,6,High,2.6466839003947857,37.47681535702125,4,Low,Not Fit
User_8266,28,Male,170,77,26.643598615916957,14739,11791.2,182,Cycling,24,80,9,High,1.8809882922993924,36.66738723639559,3,High,Not Fit
User_8267,42,Female,154,71,29.93759487265981,8182,6545.6,396,Cycling,82,87,7,Low,2.9661916074920196,36.88875045307314,3,High,Not Fit
User_8268,45,Female,164,70,26.026174895895306,10622,8497.6,167,Cycling,22,80,8,High,1.6963004553961174,37.38880665017592,3,Low,Not Fit
User_8269,24,Female,169,68,23.80869017191275,13057,10445.6,110,Running,90,79,7,Medium,3.2721473009556936,37.136807459875115,3,High,Fit
User_8270,24,Female,176,69,22.275309917355372,8367,6693.6,114,Cycling,89,72,9,High,2.201972373379898,36.7514512466032,2,Low,Not Fit
User_8271,40,Female,164,64,23.795359904818564,14099,11279.2,202,Running,35,79,8,Low,2.7998732374261035,37.344654603049186,4,Low,Fit
User_8272,37,Female,164,50,18.590124925639504,3543,2834.4,759,Running,100,71,5,Low,1.5687767499816487,37.21048463959746,4,Moderate,Not Fit
User_8273,27,Female,180,64,19.753086419753085,12803,10242.400000000001,783,Walking,116,90,7,Low,1.9850295176694315,36.968353848795275,3,High,Not Fit
User_8274,44,Male,166,83,30.120481927710845,3314,2651.2000000000003,112,Walking,74,61,8,High,3.498283449074729,36.814465266899475,5,Low,Not Fit
User_8275,23,Female,154,86,36.26243885984146,8373,6698.400000000001,199,Walking,29,89,5,High,2.66891966934139,37.323613778924674,3,Moderate,Not Fit
User_8276,26,Female,173,78,26.061679307694877,7150,5720.0,516,Swimming,104,83,9,High,1.8693700134429947,36.858084494172466,5,Low,Not Fit
User_8277,40,Female,169,65,22.758306781975424,6961,5568.8,458,Walking,39,80,6,Medium,3.132480158383771,36.86074372537239,4,Low,Fit
User_8278,28,Female,172,70,23.661438615467823,6167,4933.6,757,Swimming,52,80,7,Low,1.5361483392302768,37.12823022975852,5,High,Not Fit
User_8279,28,Female,164,66,24.538964901844146,12995,10396.0,419,Swimming,29,85,6,Low,1.5202148962003272,36.567741492360774,4,Low,Not Fit
User_8280,34,Male,182,70,21.132713440405748,12233,9786.4,434,Walking,89,78,8,Low,2.503297408268862,36.83203115129297,2,Low,Fit
User_8281,45,Female,176,66,21.306818181818183,4532,3625.6000000000004,367,Walking,110,79,7,High,3.1789411671144157,36.67757337457286,5,Moderate,Not Fit
User_8282,26,Female,150,76,33.77777777777778,5184,4147.2,338,Swimming,34,70,8,Low,3.4106499299185646,37.12943977365924,4,Moderate,Not Fit
User_8283,36,Male,178,80,25.24933720489837,13150,10520.0,129,Walking,26,61,8,Low,2.756248442864823,36.52624326871375,4,Low,Not Fit
User_8284,26,Female,159,55,21.75546853368142,12224,9779.2,154,Cycling,95,61,7,Medium,3.1735171280052605,37.017636992335824,5,Low,Fit
User_8285,33,Female,157,71,28.804413972169254,3609,2887.2000000000003,789,Running,106,80,6,Low,2.2220658491658543,37.1486346998858,5,Low,Not Fit
User_8286,42,Female,164,47,17.474717430101133,11795,9436.0,165,Running,39,62,5,Medium,1.9995684736124912,36.77406086609224,4,Moderate,Not Fit
User_8287,29,Male,175,62,20.244897959183675,12017,9613.6,251,Cycling,30,84,8,Medium,2.7344812516040227,37.101511426866146,3,High,Fit
User_8288,33,Male,185,57,16.654492330168004,11373,9098.4,502,Walking,111,78,6,Medium,1.5596650879230425,36.90608069004545,5,High,Not Fit
User_8289,33,Female,165,46,16.896235078053262,5752,4601.6,417,Swimming,67,78,9,Low,1.6405762008472113,37.10800663667757,2,Moderate,Not Fit
User_8290,36,Female,170,75,25.95155709342561,7962,6369.6,632,Walking,87,76,6,High,2.3479179703341093,36.98732617177024,3,Low,Not Fit
User_8291,41,Female,167,60,21.513858510523864,13613,10890.400000000001,597,Swimming,77,86,7,High,2.054510998519026,37.34617226597176,3,Low,Not Fit
User_8292,37,Male,167,68,24.38237297859371,5859,4687.2,135,Walking,110,71,8,Medium,3.2104644889575233,37.34396118817863,2,Low,Fit
User_8293,38,Male,166,69,25.039918710988534,9705,7764.0,695,Cycling,35,78,6,Medium,2.6312458827224336,36.847341254867565,2,Low,Not Fit
User_8294,23,Male,190,73,20.221606648199447,9632,7705.6,482,Walking,55,60,9,Medium,2.5063420618988754,36.86305607643138,5,High,Fit
User_8295,35,Male,190,82,22.714681440443215,9532,7625.6,430,Running,76,79,9,High,2.392893662609559,37.41311934460733,5,High,Not Fit
User_8296,26,Male,163,65,24.46460160337235,7855,6284.0,670,Running,86,81,7,High,1.9015664565319852,37.09374461868159,4,Moderate,Not Fit
User_8297,44,Female,173,49,16.372080590731397,4702,3761.6000000000004,102,Walking,56,84,7,Medium,3.272949506766766,37.332846339941135,2,High,Not Fit
User_8298,35,Female,169,82,28.71047932495361,10240,8192.0,626,Cycling,92,78,9,Low,2.6516365050660955,36.779151435954,5,High,Not Fit
User_8299,30,Female,181,62,18.924941241109856,7631,6104.8,756,Running,35,89,6,High,3.1155600479742893,36.940838475141284,5,High,Not Fit
User_8300,38,Female,156,87,35.74950690335305,4117,3293.6000000000004,324,Swimming,51,86,9,High,2.6075837534855637,37.374898219842855,3,Moderate,Not Fit
User_8301,38,Female,173,51,17.04032877810819,6825,5460.0,565,Cycling,101,70,9,High,2.766451382416723,37.173187134924426,4,Moderate,Not Fit
